sentence,first_noun,verb,second_noun,number
ihebhivo lithenga inja enye,ihebhivo,lithenga,inja,1
ihebhivo lithenga iphoyisa elinye,ihebhivo,lithenga,iphoyisa,1
ihebhivo lithenga umkhandlu onye,ihebhivo,lithenga,umkhandlu,1
ihebhivo lithenga iwayini elinye,ihebhivo,lithenga,iwayini,1
ihebhivo lithenga uphawu olunye,ihebhivo,lithenga,uphawu,1
ihebhivo lithenga indawo yokubhukuda enye,ihebhivo,lithenga,indawo yokubhukuda,1
ihebhivo lithenga ikhompyutha elinye,ihebhivo,lithenga,ikhompyutha,1
ihebhivo lithenga isikhulumi esinye,ihebhivo,lithenga,isikhulumi,1
ihebhivo lithenga inyama enye,ihebhivo,lithenga,inyama,1
ihebhivo lithenga udokotela onye,ihebhivo,lithenga,udokotela,1
ihebhivo lithenga indlovu enye,ihebhivo,lithenga,indlovu,1
ihebhivo lithenga inkampani enye,ihebhivo,lithenga,inkampani,1
ihebhivo lithenga inkukhu enye,ihebhivo,lithenga,inkukhu,1
ihebhivo lithenga umlamuleli onye,ihebhivo,lithenga,umlamuleli,1
ihebhivo lithenga isidlo esinye,ihebhivo,lithenga,isidlo,1
ihebhivo lithenga umfundi we-undergraduate onye,ihebhivo,lithenga,umfundi we-undergraduate,1
ihebhivo lithenga ipayipi elinye,ihebhivo,lithenga,ipayipi,1
ihebhivo lithenga umfundisi onye,ihebhivo,lithenga,umfundisi,1
ihebhivo lithenga ibhodwe elinye,ihebhivo,lithenga,ibhodwe,1
ihebhivo lithenga iphalamende elinye,ihebhivo,lithenga,iphalamende,1
ihebhivo lithenga iholidi elinye,ihebhivo,lithenga,iholidi,1
ihebhivo lithenga indaba enye,ihebhivo,lithenga,indaba,1
ihebhivo lithenga ufishi onye,ihebhivo,lithenga,ufishi,1
ihebhivo lithenga ithoyizi elinye,ihebhivo,lithenga,ithoyizi,1
ihebhivo lithenga umfula onye,ihebhivo,lithenga,umfula,1
ihebhivo lithenga ukhilimu oyiqhwa onye,ihebhivo,lithenga,ukhilimu oyiqhwa,1
ihebhivo lithenga ibhokisi elinye,ihebhivo,lithenga,ibhokisi,1
ihebhivo lithenga isitambu esinye,ihebhivo,lithenga,isitambu,1
ihebhivo lithenga umsebenzi onye,ihebhivo,lithenga,umsebenzi,1
ihebhivo lithenga umgodi onye,ihebhivo,lithenga,umgodi,1
ihebhivo lithenga ihlo elinye,ihebhivo,lithenga,ihlo,1
ihebhivo lithenga insimu enye,ihebhivo,lithenga,insimu,1
ihebhivo lithenga isifunda esinye,ihebhivo,lithenga,isifunda,1
ihebhivo lithenga udonga onye,ihebhivo,lithenga,udonga,1
ihebhivo lithenga itiye elinye,ihebhivo,lithenga,itiye,1
ihebhivo lithenga ibhodlela elinye,ihebhivo,lithenga,ibhodlela,1
ihebhivo lithenga ukhiye onye,ihebhivo,lithenga,ukhiye,1
ihebhivo lithenga inkantini enye,ihebhivo,lithenga,inkantini,1
ihebhivo lithenga isisu esinye,ihebhivo,lithenga,isisu,1
ihebhivo lithenga uphaya onye,ihebhivo,lithenga,uphaya,1
ihebhivo lithenga intaba enye,ihebhivo,lithenga,intaba,1
ihebhivo lithenga umengammeli onye,ihebhivo,lithenga,umengammeli,1
ihebhivo lithenga umhlaba onye,ihebhivo,lithenga,umhlaba,1
ihebhivo lithenga ibhanoyi elinye,ihebhivo,lithenga,ibhanoyi,1
ihebhivo lithenga incwadi enye,ihebhivo,lithenga,incwadi,1
ihebhivo lithenga isitshalo esinye,ihebhivo,lithenga,isitshalo,1
ihebhivo lithenga unesi onye,ihebhivo,lithenga,unesi,1
ihebhivo lithenga isithwebuli esinye,ihebhivo,lithenga,isithwebuli,1
ihebhivo lithenga isilwane esifuyiweyo esinye,ihebhivo,lithenga,isilwane esifuyiweyo,1
ihebhivo lithenga igumbi elinye,ihebhivo,lithenga,igumbi,1
ihebhivo lithenga iwindi elinye,ihebhivo,lithenga,iwindi,1
ihebhivo lithenga ulwandle olunye,ihebhivo,lithenga,ulwandle,1
ihebhivo lithenga ummeli onye,ihebhivo,lithenga,ummeli,1
ihebhivo lithenga umphakathi onye,ihebhivo,lithenga,umphakathi,1
ihebhivo lithenga ikomidi elinye,ihebhivo,lithenga,ikomidi,1
ihebhivo lithenga indlwana enye,ihebhivo,lithenga,indlwana,1
ihebhivo lithenga iphilisi elinye,ihebhivo,lithenga,iphilisi,1
ihebhivo lithenga uhlaza olunye,ihebhivo,lithenga,uhlaza,1
ihebhivo lithenga imoto enye,ihebhivo,lithenga,imoto,1
umuthi uthenga imali enye,umuthi,uthenga,imali,1
umuthi uthenga ijikijolo elinye,umuthi,uthenga,ijikijolo,1
umuthi uthenga inyoni enye,umuthi,uthenga,inyoni,1
umuthi uthenga ibhishi elinye,umuthi,uthenga,ibhishi,1
umuthi uthenga izwe elinye,umuthi,uthenga,izwe,1
umuthi uthenga isakhiwo esinye,umuthi,uthenga,isakhiwo,1
umuthi uthenga umnini onye,umuthi,uthenga,umnini,1
umuthi uthenga unyawo olunye,umuthi,uthenga,unyawo,1
umuthi uthenga izambane elinye,umuthi,uthenga,izambane,1
umuthi uthenga iNkosi enye,umuthi,uthenga,iNkosi,1
umuthi uthenga ibhola elinye,umuthi,uthenga,ibhola,1
umuthi uthenga umzila onye,umuthi,uthenga,umzila,1
umuthi uthenga isicathulo esinye,umuthi,uthenga,isicathulo,1
umuthi uthenga ihholitshi elinye,umuthi,uthenga,ihholitshi,1
umuthi uthenga isihlahla esinye,umuthi,uthenga,isihlahla,1
umuthi uthenga ihhotela elinye,umuthi,uthenga,ihhotela,1
umuthi uthenga ihebhivo elinye,umuthi,uthenga,ihebhivo,1
umuthi uthenga umuthi onye,umuthi,uthenga,umuthi,1
umuthi uthenga igilebhisi elinye,umuthi,uthenga,igilebhisi,1
umuthi uthenga isikukhukhula esinye,umuthi,uthenga,isikukhukhula,1
umuthi uthenga inyuvesi enye,umuthi,uthenga,inyuvesi,1
umuthi uthenga inja enye,umuthi,uthenga,inja,1
umuthi uthenga iphoyisa elinye,umuthi,uthenga,iphoyisa,1
umuthi uthenga umkhandlu onye,umuthi,uthenga,umkhandlu,1
umuthi uthenga iwayini elinye,umuthi,uthenga,iwayini,1
umuthi uthenga uphawu olunye,umuthi,uthenga,uphawu,1
umuthi uthenga indawo yokubhukuda enye,umuthi,uthenga,indawo yokubhukuda,1
umuthi uthenga ikhompyutha elinye,umuthi,uthenga,ikhompyutha,1
umuthi uthenga isikhulumi esinye,umuthi,uthenga,isikhulumi,1
umuthi uthenga inyama enye,umuthi,uthenga,inyama,1
umuthi uthenga udokotela onye,umuthi,uthenga,udokotela,1
umuthi uthenga indlovu enye,umuthi,uthenga,indlovu,1
umuthi uthenga inkampani enye,umuthi,uthenga,inkampani,1
umuthi uthenga inkukhu enye,umuthi,uthenga,inkukhu,1
umuthi uthenga umlamuleli onye,umuthi,uthenga,umlamuleli,1
umuthi uthenga isidlo esinye,umuthi,uthenga,isidlo,1
umuthi uthenga umfundi we-undergraduate onye,umuthi,uthenga,umfundi we-undergraduate,1
umuthi uthenga ipayipi elinye,umuthi,uthenga,ipayipi,1
umuthi uthenga umfundisi onye,umuthi,uthenga,umfundisi,1
umuthi uthenga ibhodwe elinye,umuthi,uthenga,ibhodwe,1
umuthi uthenga iphalamende elinye,umuthi,uthenga,iphalamende,1
umuthi uthenga iholidi elinye,umuthi,uthenga,iholidi,1
umuthi uthenga indaba enye,umuthi,uthenga,indaba,1
umuthi uthenga ufishi onye,umuthi,uthenga,ufishi,1
umuthi uthenga ithoyizi elinye,umuthi,uthenga,ithoyizi,1
umuthi uthenga umfula onye,umuthi,uthenga,umfula,1
umuthi uthenga ukhilimu oyiqhwa onye,umuthi,uthenga,ukhilimu oyiqhwa,1
umuthi uthenga ibhokisi elinye,umuthi,uthenga,ibhokisi,1
umuthi uthenga isitambu esinye,umuthi,uthenga,isitambu,1
umuthi uthenga umsebenzi onye,umuthi,uthenga,umsebenzi,1
umuthi uthenga umgodi onye,umuthi,uthenga,umgodi,1
umuthi uthenga ihlo elinye,umuthi,uthenga,ihlo,1
umuthi uthenga insimu enye,umuthi,uthenga,insimu,1
umuthi uthenga isifunda esinye,umuthi,uthenga,isifunda,1
umuthi uthenga udonga onye,umuthi,uthenga,udonga,1
umuthi uthenga itiye elinye,umuthi,uthenga,itiye,1
umuthi uthenga ibhodlela elinye,umuthi,uthenga,ibhodlela,1
umuthi uthenga ukhiye onye,umuthi,uthenga,ukhiye,1
umuthi uthenga inkantini enye,umuthi,uthenga,inkantini,1
umuthi uthenga isisu esinye,umuthi,uthenga,isisu,1
umuthi uthenga uphaya onye,umuthi,uthenga,uphaya,1
umuthi uthenga intaba enye,umuthi,uthenga,intaba,1
umuthi uthenga umengammeli onye,umuthi,uthenga,umengammeli,1
umuthi uthenga umhlaba onye,umuthi,uthenga,umhlaba,1
umuthi uthenga ibhanoyi elinye,umuthi,uthenga,ibhanoyi,1
umuthi uthenga incwadi enye,umuthi,uthenga,incwadi,1
umuthi uthenga isitshalo esinye,umuthi,uthenga,isitshalo,1
umuthi uthenga unesi onye,umuthi,uthenga,unesi,1
umuthi uthenga isithwebuli esinye,umuthi,uthenga,isithwebuli,1
umuthi uthenga isilwane esifuyiweyo esinye,umuthi,uthenga,isilwane esifuyiweyo,1
umuthi uthenga igumbi elinye,umuthi,uthenga,igumbi,1
umuthi uthenga iwindi elinye,umuthi,uthenga,iwindi,1
umuthi uthenga ulwandle olunye,umuthi,uthenga,ulwandle,1
umuthi uthenga ummeli onye,umuthi,uthenga,ummeli,1
umuthi uthenga umphakathi onye,umuthi,uthenga,umphakathi,1
umuthi uthenga ikomidi elinye,umuthi,uthenga,ikomidi,1
umuthi uthenga indlwana enye,umuthi,uthenga,indlwana,1
umuthi uthenga iphilisi elinye,umuthi,uthenga,iphilisi,1
umuthi uthenga uhlaza olunye,umuthi,uthenga,uhlaza,1
umuthi uthenga imoto enye,umuthi,uthenga,imoto,1
igilebhisi lithenga imali enye,igilebhisi,lithenga,imali,1
igilebhisi lithenga ijikijolo elinye,igilebhisi,lithenga,ijikijolo,1
igilebhisi lithenga inyoni enye,igilebhisi,lithenga,inyoni,1
igilebhisi lithenga ibhishi elinye,igilebhisi,lithenga,ibhishi,1
igilebhisi lithenga izwe elinye,igilebhisi,lithenga,izwe,1
igilebhisi lithenga isakhiwo esinye,igilebhisi,lithenga,isakhiwo,1
igilebhisi lithenga umnini onye,igilebhisi,lithenga,umnini,1
igilebhisi lithenga unyawo olunye,igilebhisi,lithenga,unyawo,1
igilebhisi lithenga izambane elinye,igilebhisi,lithenga,izambane,1
igilebhisi lithenga iNkosi enye,igilebhisi,lithenga,iNkosi,1
igilebhisi lithenga ibhola elinye,igilebhisi,lithenga,ibhola,1
igilebhisi lithenga umzila onye,igilebhisi,lithenga,umzila,1
igilebhisi lithenga isicathulo esinye,igilebhisi,lithenga,isicathulo,1
igilebhisi lithenga ihholitshi elinye,igilebhisi,lithenga,ihholitshi,1
igilebhisi lithenga isihlahla esinye,igilebhisi,lithenga,isihlahla,1
igilebhisi lithenga ihhotela elinye,igilebhisi,lithenga,ihhotela,1
igilebhisi lithenga ihebhivo elinye,igilebhisi,lithenga,ihebhivo,1
igilebhisi lithenga umuthi onye,igilebhisi,lithenga,umuthi,1
igilebhisi lithenga igilebhisi elinye,igilebhisi,lithenga,igilebhisi,1
igilebhisi lithenga isikukhukhula esinye,igilebhisi,lithenga,isikukhukhula,1
igilebhisi lithenga inyuvesi enye,igilebhisi,lithenga,inyuvesi,1
igilebhisi lithenga inja enye,igilebhisi,lithenga,inja,1
igilebhisi lithenga iphoyisa elinye,igilebhisi,lithenga,iphoyisa,1
igilebhisi lithenga umkhandlu onye,igilebhisi,lithenga,umkhandlu,1
igilebhisi lithenga iwayini elinye,igilebhisi,lithenga,iwayini,1
igilebhisi lithenga uphawu olunye,igilebhisi,lithenga,uphawu,1
igilebhisi lithenga indawo yokubhukuda enye,igilebhisi,lithenga,indawo yokubhukuda,1
igilebhisi lithenga ikhompyutha elinye,igilebhisi,lithenga,ikhompyutha,1
igilebhisi lithenga isikhulumi esinye,igilebhisi,lithenga,isikhulumi,1
igilebhisi lithenga inyama enye,igilebhisi,lithenga,inyama,1
igilebhisi lithenga udokotela onye,igilebhisi,lithenga,udokotela,1
igilebhisi lithenga indlovu enye,igilebhisi,lithenga,indlovu,1
igilebhisi lithenga inkampani enye,igilebhisi,lithenga,inkampani,1
igilebhisi lithenga inkukhu enye,igilebhisi,lithenga,inkukhu,1
igilebhisi lithenga umlamuleli onye,igilebhisi,lithenga,umlamuleli,1
igilebhisi lithenga isidlo esinye,igilebhisi,lithenga,isidlo,1
igilebhisi lithenga umfundi we-undergraduate onye,igilebhisi,lithenga,umfundi we-undergraduate,1
igilebhisi lithenga ipayipi elinye,igilebhisi,lithenga,ipayipi,1
igilebhisi lithenga umfundisi onye,igilebhisi,lithenga,umfundisi,1
igilebhisi lithenga ibhodwe elinye,igilebhisi,lithenga,ibhodwe,1
igilebhisi lithenga iphalamende elinye,igilebhisi,lithenga,iphalamende,1
igilebhisi lithenga iholidi elinye,igilebhisi,lithenga,iholidi,1
igilebhisi lithenga indaba enye,igilebhisi,lithenga,indaba,1
igilebhisi lithenga ufishi onye,igilebhisi,lithenga,ufishi,1
igilebhisi lithenga ithoyizi elinye,igilebhisi,lithenga,ithoyizi,1
igilebhisi lithenga umfula onye,igilebhisi,lithenga,umfula,1
igilebhisi lithenga ukhilimu oyiqhwa onye,igilebhisi,lithenga,ukhilimu oyiqhwa,1
igilebhisi lithenga ibhokisi elinye,igilebhisi,lithenga,ibhokisi,1
igilebhisi lithenga isitambu esinye,igilebhisi,lithenga,isitambu,1
igilebhisi lithenga umsebenzi onye,igilebhisi,lithenga,umsebenzi,1
igilebhisi lithenga umgodi onye,igilebhisi,lithenga,umgodi,1
igilebhisi lithenga ihlo elinye,igilebhisi,lithenga,ihlo,1
igilebhisi lithenga insimu enye,igilebhisi,lithenga,insimu,1
igilebhisi lithenga isifunda esinye,igilebhisi,lithenga,isifunda,1
igilebhisi lithenga udonga onye,igilebhisi,lithenga,udonga,1
igilebhisi lithenga itiye elinye,igilebhisi,lithenga,itiye,1
igilebhisi lithenga ibhodlela elinye,igilebhisi,lithenga,ibhodlela,1
igilebhisi lithenga ukhiye onye,igilebhisi,lithenga,ukhiye,1
igilebhisi lithenga inkantini enye,igilebhisi,lithenga,inkantini,1
igilebhisi lithenga isisu esinye,igilebhisi,lithenga,isisu,1
igilebhisi lithenga uphaya onye,igilebhisi,lithenga,uphaya,1
igilebhisi lithenga intaba enye,igilebhisi,lithenga,intaba,1
igilebhisi lithenga umengammeli onye,igilebhisi,lithenga,umengammeli,1
igilebhisi lithenga umhlaba onye,igilebhisi,lithenga,umhlaba,1
igilebhisi lithenga ibhanoyi elinye,igilebhisi,lithenga,ibhanoyi,1
igilebhisi lithenga incwadi enye,igilebhisi,lithenga,incwadi,1
igilebhisi lithenga isitshalo esinye,igilebhisi,lithenga,isitshalo,1
igilebhisi lithenga unesi onye,igilebhisi,lithenga,unesi,1
igilebhisi lithenga isithwebuli esinye,igilebhisi,lithenga,isithwebuli,1
igilebhisi lithenga isilwane esifuyiweyo esinye,igilebhisi,lithenga,isilwane esifuyiweyo,1
igilebhisi lithenga igumbi elinye,igilebhisi,lithenga,igumbi,1
igilebhisi lithenga iwindi elinye,igilebhisi,lithenga,iwindi,1
igilebhisi lithenga ulwandle olunye,igilebhisi,lithenga,ulwandle,1
igilebhisi lithenga ummeli onye,igilebhisi,lithenga,ummeli,1
igilebhisi lithenga umphakathi onye,igilebhisi,lithenga,umphakathi,1
igilebhisi lithenga ikomidi elinye,igilebhisi,lithenga,ikomidi,1
igilebhisi lithenga indlwana enye,igilebhisi,lithenga,indlwana,1
igilebhisi lithenga iphilisi elinye,igilebhisi,lithenga,iphilisi,1
igilebhisi lithenga uhlaza olunye,igilebhisi,lithenga,uhlaza,1
igilebhisi lithenga imoto enye,igilebhisi,lithenga,imoto,1
isikukhukhula sithenga imali enye,isikukhukhula,sithenga,imali,1
isikukhukhula sithenga ijikijolo elinye,isikukhukhula,sithenga,ijikijolo,1
isikukhukhula sithenga inyoni enye,isikukhukhula,sithenga,inyoni,1
isikukhukhula sithenga ibhishi elinye,isikukhukhula,sithenga,ibhishi,1
isikukhukhula sithenga izwe elinye,isikukhukhula,sithenga,izwe,1
isikukhukhula sithenga isakhiwo esinye,isikukhukhula,sithenga,isakhiwo,1
isikukhukhula sithenga umnini onye,isikukhukhula,sithenga,umnini,1
isikukhukhula sithenga unyawo olunye,isikukhukhula,sithenga,unyawo,1
isikukhukhula sithenga izambane elinye,isikukhukhula,sithenga,izambane,1
isikukhukhula sithenga iNkosi enye,isikukhukhula,sithenga,iNkosi,1
isikukhukhula sithenga ibhola elinye,isikukhukhula,sithenga,ibhola,1
isikukhukhula sithenga umzila onye,isikukhukhula,sithenga,umzila,1
isikukhukhula sithenga isicathulo esinye,isikukhukhula,sithenga,isicathulo,1
isikukhukhula sithenga ihholitshi elinye,isikukhukhula,sithenga,ihholitshi,1
isikukhukhula sithenga isihlahla esinye,isikukhukhula,sithenga,isihlahla,1
isikukhukhula sithenga ihhotela elinye,isikukhukhula,sithenga,ihhotela,1
isikukhukhula sithenga ihebhivo elinye,isikukhukhula,sithenga,ihebhivo,1
isikukhukhula sithenga umuthi onye,isikukhukhula,sithenga,umuthi,1
isikukhukhula sithenga igilebhisi elinye,isikukhukhula,sithenga,igilebhisi,1
isikukhukhula sithenga isikukhukhula esinye,isikukhukhula,sithenga,isikukhukhula,1
isikukhukhula sithenga inyuvesi enye,isikukhukhula,sithenga,inyuvesi,1
isikukhukhula sithenga inja enye,isikukhukhula,sithenga,inja,1
isikukhukhula sithenga iphoyisa elinye,isikukhukhula,sithenga,iphoyisa,1
isikukhukhula sithenga umkhandlu onye,isikukhukhula,sithenga,umkhandlu,1
isikukhukhula sithenga iwayini elinye,isikukhukhula,sithenga,iwayini,1
isikukhukhula sithenga uphawu olunye,isikukhukhula,sithenga,uphawu,1
isikukhukhula sithenga indawo yokubhukuda enye,isikukhukhula,sithenga,indawo yokubhukuda,1
isikukhukhula sithenga ikhompyutha elinye,isikukhukhula,sithenga,ikhompyutha,1
isikukhukhula sithenga isikhulumi esinye,isikukhukhula,sithenga,isikhulumi,1
isikukhukhula sithenga inyama enye,isikukhukhula,sithenga,inyama,1
isikukhukhula sithenga udokotela onye,isikukhukhula,sithenga,udokotela,1
isikukhukhula sithenga indlovu enye,isikukhukhula,sithenga,indlovu,1
isikukhukhula sithenga inkampani enye,isikukhukhula,sithenga,inkampani,1
isikukhukhula sithenga inkukhu enye,isikukhukhula,sithenga,inkukhu,1
isikukhukhula sithenga umlamuleli onye,isikukhukhula,sithenga,umlamuleli,1
isikukhukhula sithenga isidlo esinye,isikukhukhula,sithenga,isidlo,1
isikukhukhula sithenga umfundi we-undergraduate onye,isikukhukhula,sithenga,umfundi we-undergraduate,1
isikukhukhula sithenga ipayipi elinye,isikukhukhula,sithenga,ipayipi,1
isikukhukhula sithenga umfundisi onye,isikukhukhula,sithenga,umfundisi,1
isikukhukhula sithenga ibhodwe elinye,isikukhukhula,sithenga,ibhodwe,1
isikukhukhula sithenga iphalamende elinye,isikukhukhula,sithenga,iphalamende,1
isikukhukhula sithenga iholidi elinye,isikukhukhula,sithenga,iholidi,1
isikukhukhula sithenga indaba enye,isikukhukhula,sithenga,indaba,1
isikukhukhula sithenga ufishi onye,isikukhukhula,sithenga,ufishi,1
isikukhukhula sithenga ithoyizi elinye,isikukhukhula,sithenga,ithoyizi,1
isikukhukhula sithenga umfula onye,isikukhukhula,sithenga,umfula,1
isikukhukhula sithenga ukhilimu oyiqhwa onye,isikukhukhula,sithenga,ukhilimu oyiqhwa,1
isikukhukhula sithenga ibhokisi elinye,isikukhukhula,sithenga,ibhokisi,1
isikukhukhula sithenga isitambu esinye,isikukhukhula,sithenga,isitambu,1
isikukhukhula sithenga umsebenzi onye,isikukhukhula,sithenga,umsebenzi,1
isikukhukhula sithenga umgodi onye,isikukhukhula,sithenga,umgodi,1
isikukhukhula sithenga ihlo elinye,isikukhukhula,sithenga,ihlo,1
isikukhukhula sithenga insimu enye,isikukhukhula,sithenga,insimu,1
isikukhukhula sithenga isifunda esinye,isikukhukhula,sithenga,isifunda,1
isikukhukhula sithenga udonga onye,isikukhukhula,sithenga,udonga,1
isikukhukhula sithenga itiye elinye,isikukhukhula,sithenga,itiye,1
isikukhukhula sithenga ibhodlela elinye,isikukhukhula,sithenga,ibhodlela,1
isikukhukhula sithenga ukhiye onye,isikukhukhula,sithenga,ukhiye,1
isikukhukhula sithenga inkantini enye,isikukhukhula,sithenga,inkantini,1
isikukhukhula sithenga isisu esinye,isikukhukhula,sithenga,isisu,1
isikukhukhula sithenga uphaya onye,isikukhukhula,sithenga,uphaya,1
isikukhukhula sithenga intaba enye,isikukhukhula,sithenga,intaba,1
isikukhukhula sithenga umengammeli onye,isikukhukhula,sithenga,umengammeli,1
isikukhukhula sithenga umhlaba onye,isikukhukhula,sithenga,umhlaba,1
isikukhukhula sithenga ibhanoyi elinye,isikukhukhula,sithenga,ibhanoyi,1
isikukhukhula sithenga incwadi enye,isikukhukhula,sithenga,incwadi,1
isikukhukhula sithenga isitshalo esinye,isikukhukhula,sithenga,isitshalo,1
isikukhukhula sithenga unesi onye,isikukhukhula,sithenga,unesi,1
isikukhukhula sithenga isithwebuli esinye,isikukhukhula,sithenga,isithwebuli,1
isikukhukhula sithenga isilwane esifuyiweyo esinye,isikukhukhula,sithenga,isilwane esifuyiweyo,1
isikukhukhula sithenga igumbi elinye,isikukhukhula,sithenga,igumbi,1
isikukhukhula sithenga iwindi elinye,isikukhukhula,sithenga,iwindi,1
isikukhukhula sithenga ulwandle olunye,isikukhukhula,sithenga,ulwandle,1
isikukhukhula sithenga ummeli onye,isikukhukhula,sithenga,ummeli,1
isikukhukhula sithenga umphakathi onye,isikukhukhula,sithenga,umphakathi,1
isikukhukhula sithenga ikomidi elinye,isikukhukhula,sithenga,ikomidi,1
isikukhukhula sithenga indlwana enye,isikukhukhula,sithenga,indlwana,1
isikukhukhula sithenga iphilisi elinye,isikukhukhula,sithenga,iphilisi,1
isikukhukhula sithenga uhlaza olunye,isikukhukhula,sithenga,uhlaza,1
isikukhukhula sithenga imoto enye,isikukhukhula,sithenga,imoto,1
inyuvesi ithenga imali enye,inyuvesi,ithenga,imali,1
inyuvesi ithenga ijikijolo elinye,inyuvesi,ithenga,ijikijolo,1
inyuvesi ithenga inyoni enye,inyuvesi,ithenga,inyoni,1
inyuvesi ithenga ibhishi elinye,inyuvesi,ithenga,ibhishi,1
inyuvesi ithenga izwe elinye,inyuvesi,ithenga,izwe,1
inyuvesi ithenga isakhiwo esinye,inyuvesi,ithenga,isakhiwo,1
inyuvesi ithenga umnini onye,inyuvesi,ithenga,umnini,1
inyuvesi ithenga unyawo olunye,inyuvesi,ithenga,unyawo,1
inyuvesi ithenga izambane elinye,inyuvesi,ithenga,izambane,1
inyuvesi ithenga iNkosi enye,inyuvesi,ithenga,iNkosi,1
inyuvesi ithenga ibhola elinye,inyuvesi,ithenga,ibhola,1
inyuvesi ithenga umzila onye,inyuvesi,ithenga,umzila,1
inyuvesi ithenga isicathulo esinye,inyuvesi,ithenga,isicathulo,1
inyuvesi ithenga ihholitshi elinye,inyuvesi,ithenga,ihholitshi,1
inyuvesi ithenga isihlahla esinye,inyuvesi,ithenga,isihlahla,1
inyuvesi ithenga ihhotela elinye,inyuvesi,ithenga,ihhotela,1
inyuvesi ithenga ihebhivo elinye,inyuvesi,ithenga,ihebhivo,1
inyuvesi ithenga umuthi onye,inyuvesi,ithenga,umuthi,1
inyuvesi ithenga igilebhisi elinye,inyuvesi,ithenga,igilebhisi,1
inyuvesi ithenga isikukhukhula esinye,inyuvesi,ithenga,isikukhukhula,1
inyuvesi ithenga inyuvesi enye,inyuvesi,ithenga,inyuvesi,1
inyuvesi ithenga inja enye,inyuvesi,ithenga,inja,1
inyuvesi ithenga iphoyisa elinye,inyuvesi,ithenga,iphoyisa,1
inyuvesi ithenga umkhandlu onye,inyuvesi,ithenga,umkhandlu,1
inyuvesi ithenga iwayini elinye,inyuvesi,ithenga,iwayini,1
