sentence,first_noun,verb,second_noun,number
izimali zifunda uhlaza olunye,izimali,zifunda,uhlaza,1
izimali zifunda imoto enye,izimali,zifunda,imoto,1
izincwadi zifunda imali enye,izincwadi,zifunda,imali,1
izincwadi zifunda ijikijolo elinye,izincwadi,zifunda,ijikijolo,1
izincwadi zifunda inyoni enye,izincwadi,zifunda,inyoni,1
izincwadi zifunda ibhishi elinye,izincwadi,zifunda,ibhishi,1
izincwadi zifunda izwe elinye,izincwadi,zifunda,izwe,1
izincwadi zifunda isakhiwo esinye,izincwadi,zifunda,isakhiwo,1
izincwadi zifunda umnini onye,izincwadi,zifunda,umnini,1
izincwadi zifunda unyawo olunye,izincwadi,zifunda,unyawo,1
izincwadi zifunda izambane elinye,izincwadi,zifunda,izambane,1
izincwadi zifunda iNkosi enye,izincwadi,zifunda,iNkosi,1
izincwadi zifunda ibhola elinye,izincwadi,zifunda,ibhola,1
izincwadi zifunda umzila onye,izincwadi,zifunda,umzila,1
izincwadi zifunda isicathulo esinye,izincwadi,zifunda,isicathulo,1
izincwadi zifunda ihholitshi elinye,izincwadi,zifunda,ihholitshi,1
izincwadi zifunda isihlahla esinye,izincwadi,zifunda,isihlahla,1
izincwadi zifunda ihhotela elinye,izincwadi,zifunda,ihhotela,1
izincwadi zifunda ihebhivo elinye,izincwadi,zifunda,ihebhivo,1
izincwadi zifunda umuthi onye,izincwadi,zifunda,umuthi,1
izincwadi zifunda igilebhisi elinye,izincwadi,zifunda,igilebhisi,1
izincwadi zifunda isikukhukhula esinye,izincwadi,zifunda,isikukhukhula,1
izincwadi zifunda inyuvesi enye,izincwadi,zifunda,inyuvesi,1
izincwadi zifunda inja enye,izincwadi,zifunda,inja,1
izincwadi zifunda iphoyisa elinye,izincwadi,zifunda,iphoyisa,1
izincwadi zifunda umkhandlu onye,izincwadi,zifunda,umkhandlu,1
izincwadi zifunda iwayini elinye,izincwadi,zifunda,iwayini,1
izincwadi zifunda uphawu olunye,izincwadi,zifunda,uphawu,1
izincwadi zifunda indawo yokubhukuda enye,izincwadi,zifunda,indawo yokubhukuda,1
izincwadi zifunda ikhompyutha elinye,izincwadi,zifunda,ikhompyutha,1
izincwadi zifunda isikhulumi esinye,izincwadi,zifunda,isikhulumi,1
izincwadi zifunda inyama enye,izincwadi,zifunda,inyama,1
izincwadi zifunda udokotela onye,izincwadi,zifunda,udokotela,1
izincwadi zifunda indlovu enye,izincwadi,zifunda,indlovu,1
izincwadi zifunda inkampani enye,izincwadi,zifunda,inkampani,1
izincwadi zifunda inkukhu enye,izincwadi,zifunda,inkukhu,1
izincwadi zifunda umlamuleli onye,izincwadi,zifunda,umlamuleli,1
izincwadi zifunda isidlo esinye,izincwadi,zifunda,isidlo,1
izincwadi zifunda umfundi we-undergraduate onye,izincwadi,zifunda,umfundi we-undergraduate,1
izincwadi zifunda ipayipi elinye,izincwadi,zifunda,ipayipi,1
izincwadi zifunda umfundisi onye,izincwadi,zifunda,umfundisi,1
izincwadi zifunda ibhodwe elinye,izincwadi,zifunda,ibhodwe,1
izincwadi zifunda iphalamende elinye,izincwadi,zifunda,iphalamende,1
izincwadi zifunda iholidi elinye,izincwadi,zifunda,iholidi,1
izincwadi zifunda indaba enye,izincwadi,zifunda,indaba,1
izincwadi zifunda ufishi onye,izincwadi,zifunda,ufishi,1
izincwadi zifunda ithoyizi elinye,izincwadi,zifunda,ithoyizi,1
izincwadi zifunda umfula onye,izincwadi,zifunda,umfula,1
izincwadi zifunda ukhilimu oyiqhwa onye,izincwadi,zifunda,ukhilimu oyiqhwa,1
izincwadi zifunda ibhokisi elinye,izincwadi,zifunda,ibhokisi,1
izincwadi zifunda isitambu esinye,izincwadi,zifunda,isitambu,1
izincwadi zifunda umsebenzi onye,izincwadi,zifunda,umsebenzi,1
izincwadi zifunda umgodi onye,izincwadi,zifunda,umgodi,1
izincwadi zifunda ihlo elinye,izincwadi,zifunda,ihlo,1
izincwadi zifunda insimu enye,izincwadi,zifunda,insimu,1
izincwadi zifunda isifunda esinye,izincwadi,zifunda,isifunda,1
izincwadi zifunda udonga onye,izincwadi,zifunda,udonga,1
izincwadi zifunda itiye elinye,izincwadi,zifunda,itiye,1
izincwadi zifunda ibhodlela elinye,izincwadi,zifunda,ibhodlela,1
izincwadi zifunda ukhiye onye,izincwadi,zifunda,ukhiye,1
izincwadi zifunda inkantini enye,izincwadi,zifunda,inkantini,1
izincwadi zifunda isisu esinye,izincwadi,zifunda,isisu,1
izincwadi zifunda uphaya onye,izincwadi,zifunda,uphaya,1
izincwadi zifunda intaba enye,izincwadi,zifunda,intaba,1
izincwadi zifunda umengammeli onye,izincwadi,zifunda,umengammeli,1
izincwadi zifunda umhlaba onye,izincwadi,zifunda,umhlaba,1
izincwadi zifunda ibhanoyi elinye,izincwadi,zifunda,ibhanoyi,1
izincwadi zifunda incwadi enye,izincwadi,zifunda,incwadi,1
izincwadi zifunda isitshalo esinye,izincwadi,zifunda,isitshalo,1
izincwadi zifunda unesi onye,izincwadi,zifunda,unesi,1
izincwadi zifunda isithwebuli esinye,izincwadi,zifunda,isithwebuli,1
izincwadi zifunda isilwane esifuyiweyo esinye,izincwadi,zifunda,isilwane esifuyiweyo,1
izincwadi zifunda igumbi elinye,izincwadi,zifunda,igumbi,1
izincwadi zifunda iwindi elinye,izincwadi,zifunda,iwindi,1
izincwadi zifunda ulwandle olunye,izincwadi,zifunda,ulwandle,1
izincwadi zifunda ummeli onye,izincwadi,zifunda,ummeli,1
izincwadi zifunda umphakathi onye,izincwadi,zifunda,umphakathi,1
izincwadi zifunda ikomidi elinye,izincwadi,zifunda,ikomidi,1
izincwadi zifunda indlwana enye,izincwadi,zifunda,indlwana,1
izincwadi zifunda iphilisi elinye,izincwadi,zifunda,iphilisi,1
izincwadi zifunda uhlaza olunye,izincwadi,zifunda,uhlaza,1
izincwadi zifunda imoto enye,izincwadi,zifunda,imoto,1
onesi bafunda imali enye,onesi,bafunda,imali,1
onesi bafunda ijikijolo elinye,onesi,bafunda,ijikijolo,1
onesi bafunda inyoni enye,onesi,bafunda,inyoni,1
onesi bafunda ibhishi elinye,onesi,bafunda,ibhishi,1
onesi bafunda izwe elinye,onesi,bafunda,izwe,1
onesi bafunda isakhiwo esinye,onesi,bafunda,isakhiwo,1
onesi bafunda umnini onye,onesi,bafunda,umnini,1
onesi bafunda unyawo olunye,onesi,bafunda,unyawo,1
onesi bafunda izambane elinye,onesi,bafunda,izambane,1
onesi bafunda iNkosi enye,onesi,bafunda,iNkosi,1
onesi bafunda ibhola elinye,onesi,bafunda,ibhola,1
onesi bafunda umzila onye,onesi,bafunda,umzila,1
onesi bafunda isicathulo esinye,onesi,bafunda,isicathulo,1
onesi bafunda ihholitshi elinye,onesi,bafunda,ihholitshi,1
onesi bafunda isihlahla esinye,onesi,bafunda,isihlahla,1
onesi bafunda ihhotela elinye,onesi,bafunda,ihhotela,1
onesi bafunda ihebhivo elinye,onesi,bafunda,ihebhivo,1
onesi bafunda umuthi onye,onesi,bafunda,umuthi,1
onesi bafunda igilebhisi elinye,onesi,bafunda,igilebhisi,1
onesi bafunda isikukhukhula esinye,onesi,bafunda,isikukhukhula,1
onesi bafunda inyuvesi enye,onesi,bafunda,inyuvesi,1
onesi bafunda inja enye,onesi,bafunda,inja,1
onesi bafunda iphoyisa elinye,onesi,bafunda,iphoyisa,1
onesi bafunda umkhandlu onye,onesi,bafunda,umkhandlu,1
onesi bafunda iwayini elinye,onesi,bafunda,iwayini,1
onesi bafunda uphawu olunye,onesi,bafunda,uphawu,1
onesi bafunda indawo yokubhukuda enye,onesi,bafunda,indawo yokubhukuda,1
onesi bafunda ikhompyutha elinye,onesi,bafunda,ikhompyutha,1
onesi bafunda isikhulumi esinye,onesi,bafunda,isikhulumi,1
onesi bafunda inyama enye,onesi,bafunda,inyama,1
onesi bafunda udokotela onye,onesi,bafunda,udokotela,1
onesi bafunda indlovu enye,onesi,bafunda,indlovu,1
onesi bafunda inkampani enye,onesi,bafunda,inkampani,1
onesi bafunda inkukhu enye,onesi,bafunda,inkukhu,1
onesi bafunda umlamuleli onye,onesi,bafunda,umlamuleli,1
onesi bafunda isidlo esinye,onesi,bafunda,isidlo,1
onesi bafunda umfundi we-undergraduate onye,onesi,bafunda,umfundi we-undergraduate,1
onesi bafunda ipayipi elinye,onesi,bafunda,ipayipi,1
onesi bafunda umfundisi onye,onesi,bafunda,umfundisi,1
onesi bafunda ibhodwe elinye,onesi,bafunda,ibhodwe,1
onesi bafunda iphalamende elinye,onesi,bafunda,iphalamende,1
onesi bafunda iholidi elinye,onesi,bafunda,iholidi,1
onesi bafunda indaba enye,onesi,bafunda,indaba,1
onesi bafunda ufishi onye,onesi,bafunda,ufishi,1
onesi bafunda ithoyizi elinye,onesi,bafunda,ithoyizi,1
onesi bafunda umfula onye,onesi,bafunda,umfula,1
onesi bafunda ukhilimu oyiqhwa onye,onesi,bafunda,ukhilimu oyiqhwa,1
onesi bafunda ibhokisi elinye,onesi,bafunda,ibhokisi,1
onesi bafunda isitambu esinye,onesi,bafunda,isitambu,1
onesi bafunda umsebenzi onye,onesi,bafunda,umsebenzi,1
onesi bafunda umgodi onye,onesi,bafunda,umgodi,1
onesi bafunda ihlo elinye,onesi,bafunda,ihlo,1
onesi bafunda insimu enye,onesi,bafunda,insimu,1
onesi bafunda isifunda esinye,onesi,bafunda,isifunda,1
onesi bafunda udonga onye,onesi,bafunda,udonga,1
onesi bafunda itiye elinye,onesi,bafunda,itiye,1
onesi bafunda ibhodlela elinye,onesi,bafunda,ibhodlela,1
onesi bafunda ukhiye onye,onesi,bafunda,ukhiye,1
onesi bafunda inkantini enye,onesi,bafunda,inkantini,1
onesi bafunda isisu esinye,onesi,bafunda,isisu,1
onesi bafunda uphaya onye,onesi,bafunda,uphaya,1
onesi bafunda intaba enye,onesi,bafunda,intaba,1
onesi bafunda umengammeli onye,onesi,bafunda,umengammeli,1
onesi bafunda umhlaba onye,onesi,bafunda,umhlaba,1
onesi bafunda ibhanoyi elinye,onesi,bafunda,ibhanoyi,1
onesi bafunda incwadi enye,onesi,bafunda,incwadi,1
onesi bafunda isitshalo esinye,onesi,bafunda,isitshalo,1
onesi bafunda unesi onye,onesi,bafunda,unesi,1
onesi bafunda isithwebuli esinye,onesi,bafunda,isithwebuli,1
onesi bafunda isilwane esifuyiweyo esinye,onesi,bafunda,isilwane esifuyiweyo,1
onesi bafunda igumbi elinye,onesi,bafunda,igumbi,1
onesi bafunda iwindi elinye,onesi,bafunda,iwindi,1
onesi bafunda ulwandle olunye,onesi,bafunda,ulwandle,1
onesi bafunda ummeli onye,onesi,bafunda,ummeli,1
onesi bafunda umphakathi onye,onesi,bafunda,umphakathi,1
onesi bafunda ikomidi elinye,onesi,bafunda,ikomidi,1
onesi bafunda indlwana enye,onesi,bafunda,indlwana,1
onesi bafunda iphilisi elinye,onesi,bafunda,iphilisi,1
onesi bafunda uhlaza olunye,onesi,bafunda,uhlaza,1
onesi bafunda imoto enye,onesi,bafunda,imoto,1
abameli bafunda imali enye,abameli,bafunda,imali,1
abameli bafunda ijikijolo elinye,abameli,bafunda,ijikijolo,1
abameli bafunda inyoni enye,abameli,bafunda,inyoni,1
abameli bafunda ibhishi elinye,abameli,bafunda,ibhishi,1
abameli bafunda izwe elinye,abameli,bafunda,izwe,1
abameli bafunda isakhiwo esinye,abameli,bafunda,isakhiwo,1
abameli bafunda umnini onye,abameli,bafunda,umnini,1
abameli bafunda unyawo olunye,abameli,bafunda,unyawo,1
abameli bafunda izambane elinye,abameli,bafunda,izambane,1
abameli bafunda iNkosi enye,abameli,bafunda,iNkosi,1
abameli bafunda ibhola elinye,abameli,bafunda,ibhola,1
abameli bafunda umzila onye,abameli,bafunda,umzila,1
abameli bafunda isicathulo esinye,abameli,bafunda,isicathulo,1
abameli bafunda ihholitshi elinye,abameli,bafunda,ihholitshi,1
abameli bafunda isihlahla esinye,abameli,bafunda,isihlahla,1
abameli bafunda ihhotela elinye,abameli,bafunda,ihhotela,1
abameli bafunda ihebhivo elinye,abameli,bafunda,ihebhivo,1
abameli bafunda umuthi onye,abameli,bafunda,umuthi,1
abameli bafunda igilebhisi elinye,abameli,bafunda,igilebhisi,1
abameli bafunda isikukhukhula esinye,abameli,bafunda,isikukhukhula,1
abameli bafunda inyuvesi enye,abameli,bafunda,inyuvesi,1
abameli bafunda inja enye,abameli,bafunda,inja,1
abameli bafunda iphoyisa elinye,abameli,bafunda,iphoyisa,1
abameli bafunda umkhandlu onye,abameli,bafunda,umkhandlu,1
abameli bafunda iwayini elinye,abameli,bafunda,iwayini,1
abameli bafunda uphawu olunye,abameli,bafunda,uphawu,1
abameli bafunda indawo yokubhukuda enye,abameli,bafunda,indawo yokubhukuda,1
abameli bafunda ikhompyutha elinye,abameli,bafunda,ikhompyutha,1
abameli bafunda isikhulumi esinye,abameli,bafunda,isikhulumi,1
abameli bafunda inyama enye,abameli,bafunda,inyama,1
abameli bafunda udokotela onye,abameli,bafunda,udokotela,1
abameli bafunda indlovu enye,abameli,bafunda,indlovu,1
abameli bafunda inkampani enye,abameli,bafunda,inkampani,1
abameli bafunda inkukhu enye,abameli,bafunda,inkukhu,1
abameli bafunda umlamuleli onye,abameli,bafunda,umlamuleli,1
abameli bafunda isidlo esinye,abameli,bafunda,isidlo,1
abameli bafunda umfundi we-undergraduate onye,abameli,bafunda,umfundi we-undergraduate,1
abameli bafunda ipayipi elinye,abameli,bafunda,ipayipi,1
abameli bafunda umfundisi onye,abameli,bafunda,umfundisi,1
abameli bafunda ibhodwe elinye,abameli,bafunda,ibhodwe,1
abameli bafunda iphalamende elinye,abameli,bafunda,iphalamende,1
abameli bafunda iholidi elinye,abameli,bafunda,iholidi,1
abameli bafunda indaba enye,abameli,bafunda,indaba,1
abameli bafunda ufishi onye,abameli,bafunda,ufishi,1
abameli bafunda ithoyizi elinye,abameli,bafunda,ithoyizi,1
abameli bafunda umfula onye,abameli,bafunda,umfula,1
abameli bafunda ukhilimu oyiqhwa onye,abameli,bafunda,ukhilimu oyiqhwa,1
abameli bafunda ibhokisi elinye,abameli,bafunda,ibhokisi,1
abameli bafunda isitambu esinye,abameli,bafunda,isitambu,1
abameli bafunda umsebenzi onye,abameli,bafunda,umsebenzi,1
abameli bafunda umgodi onye,abameli,bafunda,umgodi,1
abameli bafunda ihlo elinye,abameli,bafunda,ihlo,1
abameli bafunda insimu enye,abameli,bafunda,insimu,1
abameli bafunda isifunda esinye,abameli,bafunda,isifunda,1
abameli bafunda udonga onye,abameli,bafunda,udonga,1
abameli bafunda itiye elinye,abameli,bafunda,itiye,1
abameli bafunda ibhodlela elinye,abameli,bafunda,ibhodlela,1
abameli bafunda ukhiye onye,abameli,bafunda,ukhiye,1
abameli bafunda inkantini enye,abameli,bafunda,inkantini,1
abameli bafunda isisu esinye,abameli,bafunda,isisu,1
abameli bafunda uphaya onye,abameli,bafunda,uphaya,1
abameli bafunda intaba enye,abameli,bafunda,intaba,1
abameli bafunda umengammeli onye,abameli,bafunda,umengammeli,1
abameli bafunda umhlaba onye,abameli,bafunda,umhlaba,1
abameli bafunda ibhanoyi elinye,abameli,bafunda,ibhanoyi,1
abameli bafunda incwadi enye,abameli,bafunda,incwadi,1
abameli bafunda isitshalo esinye,abameli,bafunda,isitshalo,1
abameli bafunda unesi onye,abameli,bafunda,unesi,1
abameli bafunda isithwebuli esinye,abameli,bafunda,isithwebuli,1
abameli bafunda isilwane esifuyiweyo esinye,abameli,bafunda,isilwane esifuyiweyo,1
abameli bafunda igumbi elinye,abameli,bafunda,igumbi,1
abameli bafunda iwindi elinye,abameli,bafunda,iwindi,1
abameli bafunda ulwandle olunye,abameli,bafunda,ulwandle,1
abameli bafunda ummeli onye,abameli,bafunda,ummeli,1
abameli bafunda umphakathi onye,abameli,bafunda,umphakathi,1
abameli bafunda ikomidi elinye,abameli,bafunda,ikomidi,1
abameli bafunda indlwana enye,abameli,bafunda,indlwana,1
abameli bafunda iphilisi elinye,abameli,bafunda,iphilisi,1
abameli bafunda uhlaza olunye,abameli,bafunda,uhlaza,1
abameli bafunda imoto enye,abameli,bafunda,imoto,1
izicathulo zifunda imali enye,izicathulo,zifunda,imali,1
izicathulo zifunda ijikijolo elinye,izicathulo,zifunda,ijikijolo,1
izicathulo zifunda inyoni enye,izicathulo,zifunda,inyoni,1
izicathulo zifunda ibhishi elinye,izicathulo,zifunda,ibhishi,1
izicathulo zifunda izwe elinye,izicathulo,zifunda,izwe,1
izicathulo zifunda isakhiwo esinye,izicathulo,zifunda,isakhiwo,1
izicathulo zifunda umnini onye,izicathulo,zifunda,umnini,1
izicathulo zifunda unyawo olunye,izicathulo,zifunda,unyawo,1
izicathulo zifunda izambane elinye,izicathulo,zifunda,izambane,1
izicathulo zifunda iNkosi enye,izicathulo,zifunda,iNkosi,1
izicathulo zifunda ibhola elinye,izicathulo,zifunda,ibhola,1
izicathulo zifunda umzila onye,izicathulo,zifunda,umzila,1
izicathulo zifunda isicathulo esinye,izicathulo,zifunda,isicathulo,1
izicathulo zifunda ihholitshi elinye,izicathulo,zifunda,ihholitshi,1
izicathulo zifunda isihlahla esinye,izicathulo,zifunda,isihlahla,1
izicathulo zifunda ihhotela elinye,izicathulo,zifunda,ihhotela,1
izicathulo zifunda ihebhivo elinye,izicathulo,zifunda,ihebhivo,1
izicathulo zifunda umuthi onye,izicathulo,zifunda,umuthi,1
izicathulo zifunda igilebhisi elinye,izicathulo,zifunda,igilebhisi,1
izicathulo zifunda isikukhukhula esinye,izicathulo,zifunda,isikukhukhula,1
izicathulo zifunda inyuvesi enye,izicathulo,zifunda,inyuvesi,1
izicathulo zifunda inja enye,izicathulo,zifunda,inja,1
izicathulo zifunda iphoyisa elinye,izicathulo,zifunda,iphoyisa,1
izicathulo zifunda umkhandlu onye,izicathulo,zifunda,umkhandlu,1
izicathulo zifunda iwayini elinye,izicathulo,zifunda,iwayini,1
izicathulo zifunda uphawu olunye,izicathulo,zifunda,uphawu,1
izicathulo zifunda indawo yokubhukuda enye,izicathulo,zifunda,indawo yokubhukuda,1
izicathulo zifunda ikhompyutha elinye,izicathulo,zifunda,ikhompyutha,1
izicathulo zifunda isikhulumi esinye,izicathulo,zifunda,isikhulumi,1
izicathulo zifunda inyama enye,izicathulo,zifunda,inyama,1
izicathulo zifunda udokotela onye,izicathulo,zifunda,udokotela,1
izicathulo zifunda indlovu enye,izicathulo,zifunda,indlovu,1
izicathulo zifunda inkampani enye,izicathulo,zifunda,inkampani,1
izicathulo zifunda inkukhu enye,izicathulo,zifunda,inkukhu,1
izicathulo zifunda umlamuleli onye,izicathulo,zifunda,umlamuleli,1
izicathulo zifunda isidlo esinye,izicathulo,zifunda,isidlo,1
izicathulo zifunda umfundi we-undergraduate onye,izicathulo,zifunda,umfundi we-undergraduate,1
izicathulo zifunda ipayipi elinye,izicathulo,zifunda,ipayipi,1
izicathulo zifunda umfundisi onye,izicathulo,zifunda,umfundisi,1
izicathulo zifunda ibhodwe elinye,izicathulo,zifunda,ibhodwe,1
izicathulo zifunda iphalamende elinye,izicathulo,zifunda,iphalamende,1
izicathulo zifunda iholidi elinye,izicathulo,zifunda,iholidi,1
izicathulo zifunda indaba enye,izicathulo,zifunda,indaba,1
izicathulo zifunda ufishi onye,izicathulo,zifunda,ufishi,1
izicathulo zifunda ithoyizi elinye,izicathulo,zifunda,ithoyizi,1
izicathulo zifunda umfula onye,izicathulo,zifunda,umfula,1
izicathulo zifunda ukhilimu oyiqhwa onye,izicathulo,zifunda,ukhilimu oyiqhwa,1
izicathulo zifunda ibhokisi elinye,izicathulo,zifunda,ibhokisi,1
izicathulo zifunda isitambu esinye,izicathulo,zifunda,isitambu,1
izicathulo zifunda umsebenzi onye,izicathulo,zifunda,umsebenzi,1
izicathulo zifunda umgodi onye,izicathulo,zifunda,umgodi,1
izicathulo zifunda ihlo elinye,izicathulo,zifunda,ihlo,1
izicathulo zifunda insimu enye,izicathulo,zifunda,insimu,1
izicathulo zifunda isifunda esinye,izicathulo,zifunda,isifunda,1
izicathulo zifunda udonga onye,izicathulo,zifunda,udonga,1
izicathulo zifunda itiye elinye,izicathulo,zifunda,itiye,1
izicathulo zifunda ibhodlela elinye,izicathulo,zifunda,ibhodlela,1
izicathulo zifunda ukhiye onye,izicathulo,zifunda,ukhiye,1
izicathulo zifunda inkantini enye,izicathulo,zifunda,inkantini,1
izicathulo zifunda isisu esinye,izicathulo,zifunda,isisu,1
izicathulo zifunda uphaya onye,izicathulo,zifunda,uphaya,1
izicathulo zifunda intaba enye,izicathulo,zifunda,intaba,1
izicathulo zifunda umengammeli onye,izicathulo,zifunda,umengammeli,1
izicathulo zifunda umhlaba onye,izicathulo,zifunda,umhlaba,1
izicathulo zifunda ibhanoyi elinye,izicathulo,zifunda,ibhanoyi,1
izicathulo zifunda incwadi enye,izicathulo,zifunda,incwadi,1
izicathulo zifunda isitshalo esinye,izicathulo,zifunda,isitshalo,1
izicathulo zifunda unesi onye,izicathulo,zifunda,unesi,1
izicathulo zifunda isithwebuli esinye,izicathulo,zifunda,isithwebuli,1
izicathulo zifunda isilwane esifuyiweyo esinye,izicathulo,zifunda,isilwane esifuyiweyo,1
izicathulo zifunda igumbi elinye,izicathulo,zifunda,igumbi,1
izicathulo zifunda iwindi elinye,izicathulo,zifunda,iwindi,1
izicathulo zifunda ulwandle olunye,izicathulo,zifunda,ulwandle,1
izicathulo zifunda ummeli onye,izicathulo,zifunda,ummeli,1
izicathulo zifunda umphakathi onye,izicathulo,zifunda,umphakathi,1
izicathulo zifunda ikomidi elinye,izicathulo,zifunda,ikomidi,1
izicathulo zifunda indlwana enye,izicathulo,zifunda,indlwana,1
izicathulo zifunda iphilisi elinye,izicathulo,zifunda,iphilisi,1
izicathulo zifunda uhlaza olunye,izicathulo,zifunda,uhlaza,1
izicathulo zifunda imoto enye,izicathulo,zifunda,imoto,1
izinkampani zifunda imali enye,izinkampani,zifunda,imali,1
izinkampani zifunda ijikijolo elinye,izinkampani,zifunda,ijikijolo,1
izinkampani zifunda inyoni enye,izinkampani,zifunda,inyoni,1
izinkampani zifunda ibhishi elinye,izinkampani,zifunda,ibhishi,1
izinkampani zifunda izwe elinye,izinkampani,zifunda,izwe,1
izinkampani zifunda isakhiwo esinye,izinkampani,zifunda,isakhiwo,1
izinkampani zifunda umnini onye,izinkampani,zifunda,umnini,1
izinkampani zifunda unyawo olunye,izinkampani,zifunda,unyawo,1
izinkampani zifunda izambane elinye,izinkampani,zifunda,izambane,1
izinkampani zifunda iNkosi enye,izinkampani,zifunda,iNkosi,1
izinkampani zifunda ibhola elinye,izinkampani,zifunda,ibhola,1
izinkampani zifunda umzila onye,izinkampani,zifunda,umzila,1
izinkampani zifunda isicathulo esinye,izinkampani,zifunda,isicathulo,1
izinkampani zifunda ihholitshi elinye,izinkampani,zifunda,ihholitshi,1
izinkampani zifunda isihlahla esinye,izinkampani,zifunda,isihlahla,1
izinkampani zifunda ihhotela elinye,izinkampani,zifunda,ihhotela,1
izinkampani zifunda ihebhivo elinye,izinkampani,zifunda,ihebhivo,1
izinkampani zifunda umuthi onye,izinkampani,zifunda,umuthi,1
izinkampani zifunda igilebhisi elinye,izinkampani,zifunda,igilebhisi,1
izinkampani zifunda isikukhukhula esinye,izinkampani,zifunda,isikukhukhula,1
izinkampani zifunda inyuvesi enye,izinkampani,zifunda,inyuvesi,1
izinkampani zifunda inja enye,izinkampani,zifunda,inja,1
izinkampani zifunda iphoyisa elinye,izinkampani,zifunda,iphoyisa,1
izinkampani zifunda umkhandlu onye,izinkampani,zifunda,umkhandlu,1
izinkampani zifunda iwayini elinye,izinkampani,zifunda,iwayini,1
izinkampani zifunda uphawu olunye,izinkampani,zifunda,uphawu,1
